book_id,goodreads_book_id,books_count,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
4541,9165406,13,Gary D. Schmidt,2011.0,Okay for Now,Okay for Now,en-US,4.19,24254,25127,4481,660,1007,3354,7999,12107
4542,85957,37,"Tim LaHaye, Jerry B. Jenkins",1990.0,"Assassins : Assignment: Jerusalem, Target: Antichrist","Assassins (Left Behind, #6)",eng,3.98,24143,25041,335,657,1428,5306,7968,9682
4543,13521459,38,Joe Abercrombie,2012.0,Red Country,"Red Country (First Law World, #6)",eng,4.27,19926,23690,1420,107,459,2983,9500,10641
4545,13202092,34,"Scott Jurek, Steve Friedman",2012.0,Eat And Run,Eat and Run: My Unlikely Journey to Ultramarathon Greatness,en-US,3.95,17376,20086,1622,284,857,4776,7873,6296
4546,7093222,80,Karin Slaughter,2010.0,Broken,"Broken (Will Trent, #4)",eng,4.2,22244,25814,1180,126,515,4058,10570,10545
4547,18656006,29,Elin Hilderbrand,2014.0,The Matchmaker,The Matchmaker,eng,3.82,19094,22424,2013,403,1317,5879,9200,5625
4548,50930,33,"Tim LaHaye, Jerry B. Jenkins",2000.0,The Mark: The Beast Rules the World,"The Mark (Left Behind, #8)",en-US,4.02,21668,22824,293,549,1248,4593,7341,9093
4549,2113410,25,Marisa de los Santos,2008.0,Belong to Me,Belong to Me,en-US,3.84,22521,24557,3319,283,1322,6440,10453,6059
4550,49006,46,Erin Hunter,2005.0,,"The Darkest Hour (Warriors, #6)",eng,4.52,26949,28508,956,156,461,2642,6510,18739
4551,57727,73,James Ellroy,1990.0,L.A. Confidential,"L.A. Confidential (L.A. Quartet, #3)",eng,4.2,21511,23814,643,298,722,3329,9012,10453
4554,133765,10,"Joss Whedon, Brett Matthews, Will Conrad",2006.0,"Those Left Behind (Serenity, #1)","Those Left Behind (Serenity, #1)",eng,4.04,23220,24794,938,419,1123,5184,8487,9581
4555,63461,39,Larry McMurtry,1975.0,Terms of Endearment,Terms of Endearment,eng,4.15,21352,21782,289,213,665,3749,8234,8921
4556,84142,38,Sherrilyn Kenyon,2004.0,Kiss of the Night,"Kiss of the Night (Dark-Hunter, #4)",eng,4.24,21022,36505,1100,137,873,5845,12830,16820
4557,474634,45,Madeleine Wickham,1999.0,The Wedding Girl,The Wedding Girl,eng,3.47,20501,22944,924,878,2717,8284,6777,4288
4558,281512,48,Max Lucado,2000.0,,He Chose the Nails,en-US,4.37,19028,19443,271,221,431,2286,5473,11032
4559,8069535,23,Carrie Jones,2010.0,Entice,"Entice (Need, #3)",en-GB,4.03,28584,29382,1231,598,1718,6219,8616,12231
4560,3764,132,Ian Fleming,1957.0,"From Russia, with Love","From Russia With Love (James Bond, #5)",eng,3.88,19802,22430,860,266,1049,5992,8834,6289
4561,24731,9,T.C. Boyle,1995.0,The Tortilla Curtain,The Tortilla Curtain,eng,3.64,20921,22620,2636,1006,2225,5792,8425,5172
4562,6368611,19,Melissa Marr,2011.0,Darkest Mercy,"Darkest Mercy (Wicked Lovely, #5)",en-US,4.11,29069,29977,1552,525,1459,5633,9039,13321
4564,13624367,9,R.L. Mathewson,2012.0,"Checkmate (A Neighbor from Hell, #3)","Checkmate (Neighbor from Hell, #3)",eng,4.15,38343,41653,1961,496,1545,6909,14871,17832
4565,34534,75,Terry Pratchett,2001.0,The Amazing Maurice and His Educated Rodents ,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",eng,4.04,24279,29463,1145,182,1080,6461,11448,10292
4566,771332,31,"Eugene B. Sledge, Paul Fussell",1981.0,With The Old Breed: At Peleliu And Okinawa,With the Old Breed: At Peleliu and Okinawa,en-US,4.4,16952,20960,1232,236,390,2032,6502,11800
4567,42369,31,"Eleanor Estes, Louis Slobodkin",1944.0,The Hundred Dresses,The Hundred Dresses,eng,4.07,26136,27116,1983,428,1288,5319,8907,11174
4568,13481275,33,Sarah Addison Allen,2014.0,Lost Lake,"Lost Lake (Lost Lake, #1)",eng,3.85,24271,26917,4104,351,1454,7115,10971,7026
4569,18244799,47,Meredith Wild,2013.0,Hardwired,"Hardwired (Hacker, #1)",eng,4.07,9235,28742,2003,544,1404,5155,9914,11725
4570,15705011,44,Tracy Chevalier,2013.0,The Last Runaway,The Last Runaway,en-US,3.78,20997,24083,3436,309,1389,6719,10604,5062
4571,345299,33,Steven Erikson,2004.0,Midnight Tides,"Midnight Tides (The Malazan Book of the Fallen, #5)",eng,4.34,20725,23392,750,121,394,2715,8364,11798
4572,17332969,51,Kass Morgan,2013.0,The 100,"The 100 (The 100, #1)",eng,3.56,26762,32930,4827,1350,3689,10288,10540,7063
4573,9666812,51,Alexandra Adornetto,2011.0,Hades,"Hades (Halo, #2)",eng,3.97,27679,28626,1517,1090,2001,5536,7936,12063
4574,156530,16,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Paul Chadwick",2004.0,Y: The Last Man Vol. 3: One Small Step,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",eng,4.22,24954,25290,550,197,554,3789,9702,11048
4575,867248,21,"Karma Wilson, Jane Chapman",2002.0,Bear Snores On,Bear Snores On,en-US,4.25,24556,24814,604,275,735,4007,7408,12389
4576,30253864,23,Lauren Graham,2016.0,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between","Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",eng,4.04,30471,34247,5022,157,1125,7307,14372,11286
4577,317282,21,Gabrielle Zevin,2007.0,Memoirs of a Teenage Amnesiac,Memoirs of a Teenage Amnesiac,en-US,3.7,28373,30640,2446,650,2763,9095,10844,7288
4578,7983,31,"Brian Jacques, Gary Chalk",1992.0,Salamandastron,"Salamandastron (Redwall, #5)",en-US,4.05,23723,24566,249,152,750,5606,9264,8794
4581,4932435,34,Melina Marchetta,2008.0,Finnikin of the Rock,"Finnikin of the Rock (Lumatere Chronicles, #1)",eng,3.93,29401,33187,4036,1635,2131,5900,10740,12781
4582,32650,464,"Thomas Hardy, Alexander Theroux",1878.0,The Return of the Native,The Return of the Native  ,eng,3.84,24957,27643,1083,826,1803,6465,10358,8191
4583,11660590,57,"Michael Crichton, Richard   Preston",2011.0,Micro,Micro,eng,3.38,19460,23729,2791,1343,3309,8010,7121,3946
4584,10037,21,"Jean-Paul Sartre, Stuart Gilbert, Lionel Abel",1947.0,No Exit and Three Other Plays,No Exit and Three Other Plays,eng,4.09,21841,22459,572,192,797,4309,8746,8415
4585,46656,30,Greg Bear,1998.0,"Foundation and Chaos (Second Foundation Trilogy, #2)",Foundation and Chaos (Second Foundation Trilogy #2),eng,4.14,21137,21582,69,257,704,4006,7301,9314
4586,3832,88,P.D. James,1962.0,Cover Her Face,Cover Her Face (Adam Dalgliesh #1),eng,3.94,22941,24819,889,325,1009,5991,9984,7510
4587,8581936,27,Kiersten White,2011.0,Supernaturally,"Supernaturally (Paranormalcy, #2)",en-US,3.92,32807,33985,2251,603,2132,8452,10977,11821
4588,92855,50,Terry Brooks,1996.0,First King of Shannara,"First King of Shannara (The Original Shannara Trilogy, #0)",eng,3.94,22623,24834,408,450,1313,5888,8773,8410
4589,7945049,35,Louise Penny,2010.0,Bury Your Dead,"Bury Your Dead (Chief Inspector Armand Gamache, #6)",en-US,4.33,22391,26552,2760,152,403,2813,10219,12965
4590,84785,81,Michael Connelly,2007.0,The Overlook,"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #15)",eng,3.91,21154,25578,1331,138,995,6682,11097,6666
4592,90192,636,"Nathaniel Hawthorne, Robert S. Levine",1851.0,The House of the Seven Gables,The House of the Seven Gables,eng,3.45,23797,28715,1651,1373,3640,9601,8899,5202
4593,295086,49,Erin Hunter,2005.0,Rising storm,"Rising Storm (Warriors, #4)",eng,4.38,27260,28724,811,137,583,3686,8137,16181
4594,31845516,20,Glennon Doyle Melton,2016.0,Love Warrior,Love Warrior,en-US,4.1,20094,26061,3190,548,1293,4361,8772,11087
4595,6449551,39,Louise Penny,2009.0,The Brutal Telling,"The Brutal Telling (Chief Inspector Armand Gamache, #5)",en-US,4.23,21381,25133,2354,108,447,3338,10824,10416
4598,45220,64,"Hannah  Green, Joanne Greenberg",1964.0,I Never Promised You a Rose Garden,I Never Promised You a Rose Garden,eng,3.85,22420,24924,727,382,1556,6837,8766,7383
4599,8069828,16,Cinda Williams Chima,2012.0,The Crimson Crown,"The Crimson Crown (Seven Realms, #4)",eng,4.48,27279,28763,2208,216,415,2352,8063,17717
4601,25690958,24,Shonda Rhimes,2015.0,,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",eng,4.05,25816,29603,3643,711,1454,5260,10269,11909
4602,275,148,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",1984.0,L'Amant,The Lover,eng,3.76,18947,24857,1684,656,2197,6541,8632,6831
4604,16033909,50,Maya Banks,2013.0,Burn,"Burn (Breathless, #3)",eng,4.01,30693,33900,1781,698,2078,6831,11018,13275
4605,3690,135,"Graham Greene, John Updike",1940.0,The Power and the Glory,The Power and the Glory,eng,3.99,21315,23229,1499,285,1118,4903,9203,7720
4607,20575411,47,Marilynne Robinson,2014.0,Lila,"Lila (Gilead, #3)",eng,3.9,14894,20731,3208,562,1587,4282,7290,7010
4608,34988,57,Terry Brooks,1990.0,,"The Scions of Shannara (Heritage of Shannara, #1)",en-GB,3.97,23501,25513,270,251,1102,6119,9662,8379
4610,26192646,27,Stephanie Danler,2016.0,Sweetbitter,Sweetbitter,eng,3.28,21709,25479,3423,1614,4256,8549,7467,3593
4611,110384,47,Julia Quinn,2002.0,"Romancing Mister Bridgerton (Bridgertons, #4)","Romancing Mister Bridgerton (Bridgertons, #4)",eng,4.2,31652,34709,1640,235,953,5880,12372,15269
4612,89755,24,"Edward Bloor, Danny De Vito",1997.0,Tangerine,Tangerine,eng,3.61,23053,24062,2269,1466,2468,6162,7873,6093
4613,33547,43,Richard Matheson,1971.0,Hell House,Hell House,eng,3.81,22644,25891,1503,670,2000,6581,8945,7695
4615,23281906,58,Nora Roberts,2014.0,The Liar,The Liar,eng,3.95,16326,24608,2229,506,1422,5164,9120,8396
4616,32530,40,Lisa Gardner,2001.0,The Third Victim,"The Third Victim (Quincy & Rainie, #2)",en-US,4.16,21790,22898,494,100,448,4156,9279,8915
4617,29154543,34,Michael Connelly,2016.0,The Wrong Side of Goodbye,"The Wrong Side of Goodbye (Harry Bosch, #21; Harry Bosch Universe, #26)",eng,4.36,13351,28922,2543,166,393,2689,11368,14306
4618,8045080,48,David Baldacci,2010.0,Hell's Corner ,"Hell's Corner (Camel Club, #5)",eng,4.1,19003,23793,1541,177,691,4347,10020,8558
4619,114206,63,Nora Roberts,2003.0,"Key of Valor (Key Trilogy, #3)","Key of Valor (Key Trilogy, #3)",en-US,4.1,27228,28735,639,161,977,6081,10190,11326
4620,781182,31,"Bryan Burrough, John Helyar",1990.0,Barbarians at the Gate: The Fall of RJR Nabisco,Barbarians at the Gate: The Fall of RJR Nabisco,en-US,4.22,19176,20547,548,247,544,2941,7599,9216
4621,20706284,35,Ann Leckie,2014.0,Ancillary Sword,"Ancillary Sword (Imperial Radch, #2)",eng,4.03,19265,24057,2340,274,905,4489,10581,7808
4622,17689,2,"David Fishelson, Aaron Leichter, Max Brod, Franz Kafka",2003.0,Franz Kafka's The Castle,Franz Kafka's The Castle (Dramatization),eng,4.07,22321,22323,223,322,873,4346,8146,8636
4623,18108877,24,Rysa Walker,2012.0,Time's Twisted Arrow ,"Timebound (The Chronos Files, #1)",eng,3.87,22031,22691,2232,428,1266,5494,9196,6307
4624,9591398,42,"Catherynne M. Valente, Ana Juan",2011.0,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",eng,3.97,25551,28746,4718,1156,1771,5108,9436,11275
4625,11970096,20,Denise Grover Swank,2011.0,,"Twenty-Eight and a Half Wishes (Rose Gardner Mystery, #1)",eng,3.9,11006,23105,2047,526,1426,5315,8460,7378
4627,30068,66,"Douglas Preston, Lincoln Child",2006.0,The Book of the Dead,"The Book of the Dead (Pendergast, #7; Diogenes, #3)",en-US,4.13,22985,25369,944,151,717,4430,10410,9661
4629,12617758,45,Chris Pavone,2012.0,The Expats,The Expats,eng,3.42,20548,24618,3534,788,2989,8970,8786,3085
4630,128752,76,Kathy Reichs,2003.0,Bare Bones,"Bare Bones (Temperance Brennan, #6)",en-US,3.95,26419,28777,767,265,973,7194,11713,8632
4631,16131025,33,Elin Hilderbrand,2013.0,Beautiful Day,Beautiful Day,en-US,3.75,19563,22173,2230,307,1356,6691,9050,4769
4632,85958,31,"Tim LaHaye, Jerry B. Jenkins",2000.0,The Indwelling: The Beast Takes Possession,"The Indwelling (Left Behind, #7)",en-US,3.97,21855,22956,292,521,1355,5016,7399,8665
4633,206682,68,Jeff Lindsay,2006.0,Dexter in the Dark,"Dexter in the Dark (Dexter, #3)",en-US,3.49,22484,25629,1656,986,3302,8513,7839,4989
4634,16634,163,"Hermann Hesse, Richard Winston, Clara Winston, Theodore Ziolkowski",1943.0,Das Glasperlenspiel,The Glass Bead Game,eng,4.11,20198,23461,1069,484,1234,3919,7306,10518
4635,13366259,49,Kevin Powers,2012.0,The Yellow Birds,The Yellow Birds,eng,3.74,17858,20074,2982,508,1627,5331,7694,4914
4636,85418,92,Harlan Coben,2004.0,Just One Look,Just One Look,eng,4.0,22664,25109,1386,146,791,5453,11207,7512
4637,16117804,15,Katie Ashley,2013.0,The Proposal,"The Proposal (The Proposition, #2)",eng,4.04,34169,34669,1738,456,1562,6905,12937,12809
4638,48132,138,"Gerald Durrell, Helma Lapiņa",1956.0,My Family and Other Animals,"My Family and Other Animals (Corfu Trilogy, #1)",en-US,4.27,20057,23944,1892,259,739,3206,7909,11831
4639,174403,43,Tawni O'Dell,1999.0,Back Roads,Back Roads,en-US,3.72,21022,22013,932,535,1631,6484,8078,5285
4640,11449,72,Raymond Carver,1983.0,Cathedral,Cathedral,eng,4.3,18378,20952,1031,196,540,2527,7278,10411
4641,30065028,49,J.K. Rowling,2016.0,Fantastic Beasts and Where to Find Them: The Original Screenplay,Fantastic Beasts and Where to Find Them: The Original Screenplay,eng,4.41,18290,42210,4692,323,721,4257,13024,23885
4642,11574,37,"Stephen King, Robin A.H. Waterfield",1982.0,Different Seasons,The Body,eng,4.26,23127,25271,723,123,587,3748,8962,11851
4643,1999475,18,Donald Miller,2009.0,A Million Miles in a Thousand Years: What I Learned While Editing My Life,A Million Miles in a Thousand Years: What I Learned While Editing My Life,en-US,4.18,18963,20299,1868,249,759,3148,7143,9000
4644,7992995,51,Alison Goodman,2011.0,Eona: The Last Dragoneye,"Eona: The Last Dragoneye (Eon, #2)",eng,4.12,29756,31455,2266,521,1455,5496,10324,13659
4645,14570,292,Louisa May Alcott,1874.0,Eight Cousins,"Eight Cousins (Eight Cousins, #1)",eng,4.02,27612,29751,832,535,1283,6430,10402,11101
4647,64862,52,Sue Grafton,2004.0,R is for Ricochet,"R is for Ricochet (Kinsey Millhone, #18)",eng,3.96,24563,26079,631,160,788,6793,10462,7876
4648,11947156,15,Quinn Loftis,2011.0,Prince of Wolves ,"Prince of Wolves (The Grey Wolves, #1)",eng,4.06,30137,30560,2474,1432,1934,4764,7699,14731
4649,99296,16,"Doreen Cronin, Harry Bliss",1996.0,Diary of a Worm,Diary of a Worm,eng,4.19,23320,23423,691,322,987,4006,6599,11509
4650,222576,58,Susan Cooper,1975.0,The Grey King,"The Grey King (The Dark Is Rising, #4)",eng,4.18,28027,29999,678,266,798,5218,10585,13132
4651,16071748,18,Kevin Hearne,2013.0,Hunted,"Hunted (The Iron Druid Chronicles, #6)",eng,4.3,15613,25146,1157,59,384,3117,9985,11601
4652,15981894,13,Emily Snow,2012.0,Devoured,"Devoured (Devoured, #1)",eng,3.94,33961,35577,1788,697,2153,7867,12854,12006
4653,14905,149,Jane Austen,1813.0,,The Complete Novels,eng,4.55,18828,22713,588,367,427,1479,4620,15820
4654,20697435,43,Michel Faber,2014.0,The Book of Strange New Things,The Book of Strange New Things,eng,3.66,15189,20881,3347,762,2021,5503,7777,4818
4655,9266776,5,Claire LaZebnik,2011.0,Epic Fail,Epic Fail,en-US,3.73,29207,30179,2201,817,2634,8930,9261,8537
4656,30240,52,Laurell K. Hamilton,2002.0,"A Caress of Twilight (Merry Gentry, #2)","A Caress of Twilight (Merry Gentry, #2)",en-US,4.05,29980,33314,650,465,1763,6852,10866,13368
4657,376514,53,Richard Condon,1959.0,The Manchurian Candidate,The Manchurian Candidate (Movie Tie-In Edition),en-US,4.09,19205,19871,295,218,636,3830,7644,7543
4658,37737,54,Judy Blume,1990.0,Fudge-a-Mania,"Fudge-a-Mania (Fudge, #4)",eng,3.99,23833,25066,544,312,1210,6238,8064,9242
4659,11946245,31,James Patterson,2012.0,Nevermore,"Nevermore (Maximum Ride, #8)",eng,3.88,27982,29527,2728,1759,2707,5435,7086,12540
4660,12540,12,Anne Lamott,1993.0,Operating Instructions: A Journal of My Son's First Year,Operating Instructions: A Journal of My Son's First Year,eng,4.18,19466,20063,1631,218,658,3173,7178,8836
4661,61663,10,"Carl Sagan, Ann Druyan",1994.0,Pale Blue Dot: A Vision of the Human Future in Space,Pale Blue Dot: A Vision of the Human Future in Space,eng,4.32,19834,20602,661,380,517,2206,6529,10970
4662,17449417,22,Abbi Glines,2013.0,"Simple Perfection (Perfection, #2)","Simple Perfection (Rosemary Beach, #6; Perfection, #2)",eng,4.25,35952,37082,2680,254,989,5345,13011,17483
4666,7347109,65,Richard C. Morais,2008.0,The Hundred-Foot Journey,The Hundred-Foot Journey,en-US,3.54,17275,22066,3358,484,2229,7572,8439,3342
4667,8435445,32,Anthony Horowitz,2011.0,Scorpia Rising,Scorpia Rising (Alex Rider #9),eng,4.29,23268,24512,984,265,669,3360,7501,12717
4668,7150178,41,Lincoln Peirce,2010.0,Big Nate: In a Class By Himself,"Big Nate: In a Class by Himself (Big Nate Novels, #1)",en-US,4.16,20612,21541,947,602,1105,3563,5178,11093
4670,519112,45,Tim Burton,1997.0,The Melancholy Death of Oyster Boy and Other Stories,The Melancholy Death of Oyster Boy and Other Stories,en-US,4.13,19773,24907,1558,297,1019,4453,8478,10660
4671,5186,29,Edwidge Danticat,1994.0,"Breath, Eyes, Memory ","Breath, Eyes, Memory",eng,3.86,22123,22855,1068,319,1334,5970,8769,6463
4672,12395,169,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann",1932.0,Voyage au bout de la nuit,Journey to the End of the Night,eng,4.25,17388,22613,1196,384,895,3016,6807,11511
4673,4527502,69,Michael Connelly,2009.0,The Scarecrow ,"The Scarecrow (Jack McEvoy, #2)",eng,4.03,22084,26074,1674,145,764,5633,11171,8361
4674,16130537,21,Matt Haig,2013.0,The Humans,The Humans,eng,4.07,16955,24334,3354,271,1016,4416,9664,8967
4675,6566616,43,Anthony Horowitz,2009.0,Crocodile Tears,"Crocodile Tears (Alex Rider, #8)",eng,4.18,23068,24561,759,204,804,4240,8379,10934
4677,49158,19,Shaunti Feldhahn,2004.0,For Women Only: What You Need to Know about the Inner Lives of Men,For Women Only: What You Need to Know about the Inner Lives of Men,en-US,4.06,15385,20021,878,448,1090,3841,6139,8503
4678,21362,65,"Dean Koontz, Keith Szarabajka",1998.0,Seize the Night,"Seize the Night (Moonlight Bay, #2)",eng,4.07,21376,23468,494,225,917,4913,8356,9057
4679,38568,34,Lynsay Sands,2005.0,A Quick Bite,A Quick Bite (Argeneau #1),en-US,3.91,31557,33441,1366,1033,2379,7487,10154,12388
4680,248682,68,Nora Roberts,2003.0,Key of Knowledge,"Key of Knowledge (Key Trilogy, #2)",eng,4.09,26416,28888,594,158,975,6098,10514,11143
4681,144790,54,Matthew Reilly,1998.0,Ice Station,"Ice Station (Shane Schofield, #1)",eng,4.1,20605,22466,966,420,895,3873,8034,9244
4682,825508,100,Ken Follett,1993.0,A Dangerous Fortune,A Dangerous Fortune,eng,3.99,18219,24291,1239,221,887,5260,10352,7571
4683,27001,48,Jasper Fforde,2003.0,The Well of Lost Plots,The Well of Lost Plots (Thursday Next #3),eng,4.09,28332,31822,1604,137,741,6322,13451,11171
4684,25698,513,Adam Smith,1776.0,An Inquiry into the Nature and Causes of the Wealth of Nations ,The Wealth of Nations,eng,3.87,17180,20550,667,365,1331,5253,7277,6324
4685,12872236,64,Richard Ford,2012.0,Canada,Canada,eng,3.49,18396,21456,3213,885,2694,6618,7567,3692
4686,6628,30,Jasper Fforde,2005.0,The Big Over Easy,"The Big Over Easy (Nursery Crime, #1)",en-US,3.92,24870,27065,1986,417,1313,6292,10981,8062
4687,519048,54,"Holly Black, Tony DiTerlizzi",2000.0,The Seeing Stone,"The Seeing Stone (The Spiderwick Chronicles, #2)",eng,3.87,29213,30364,1070,270,1555,8870,10716,8953
4688,542389,66,Antony Beevor,1998.0,"Stalingrad: The Fateful Siege, 1942–1943","Stalingrad: The Fateful Siege, 1942–1943",eng,4.29,18920,20577,669,149,374,2508,7916,9630
4689,6419566,7,Kyousuke Motomi,2001.0,ビーストマスター 1,"Beast Master, Vol. 1 (Beast Master, #1)",en-US,4.21,21692,21738,238,599,1064,3337,4810,11928
4690,191170,29,"Doreen Cronin, Betsy Lewin",2002.0,"Giggle, Giggle, Quack","Giggle, Giggle, Quack",en-US,4.19,22402,22766,351,264,836,4219,6418,11029
4691,1624,54,Beryl Markham,1942.0,West with the Night,West with the Night,en-US,4.18,19738,21928,2226,268,712,3554,7631,9763
4692,2475251,47,Steven Galloway,2008.0,The Cellist of Sarajevo,The Cellist of Sarajevo,eng,4.02,20403,23981,3148,188,921,4789,10513,7570
4693,4066312,48,Lisa Kleypas,2009.0,Smooth Talking Stranger  (Travis Family #3) ,"Smooth Talking Stranger (Travises, #3)",eng,4.17,28858,30829,1535,291,998,5222,11128,13190
4694,9972053,17,Betty White,2011.0,If You Ask Me: And of Course You Won't,If You Ask Me (And of Course You Won't),eng,3.65,22405,23426,2292,843,2269,7212,6985,6117
4695,31862,73,"René Descartes, Donald A. Cress",1637.0,Discours de la Méthode suivi de Méditations Métaphysiques,Discourse on Method and Meditations on First Philosophy,eng,3.67,20522,21289,306,651,1997,6288,7044,5309
